date,square_id,country_code,sms_in,sms_out,call_in,call_out,internet_traffic
2013-11-01,3322,20,1.7332000221441786,0.0,0.0,2.659992165817114,0.0
2013-11-01,3322,30,0.0,0.0,0.0,0.2570734204221265,0.0
2013-11-01,3322,31,0.7218673670440576,0.6025692453147333,0.0,0.2385962434586486,0.1192981217293243
2013-11-01,3322,32,0.1984443895086308,0.0,0.0,0.1192981217293243,0.5986488604236175
2013-11-01,3322,33,0.6154090955009014,0.5058340191716186,0.0,0.0,7.161420878691192
2013-11-01,3322,34,0.0060786366681116,0.0,0.0,0.0,0.0
2013-11-01,3322,36,0.1314553950655475,0.0121572733362232,0.0,0.0,0.0
2013-11-01,3322,39,345.0730035882391,259.25300075381125,497.7955857213835,533.9411842516945,9455.952279253615
2013-11-01,3322,40,0.1314553950655475,0.0060786366681116,0.7262270782257543,0.7118683454848302,0.0
2013-11-01,3322,41,3.519120408844523,0.514146840844253,0.4676750832669805,0.0992221947543154,4.070313815500204
2013-11-02,3322,212,0.0,0.0,0.0,1.6300997341170769,0.0
2013-11-02,3322,216,0.0,0.0,0.0,0.0,0.7042784086802496
2013-11-02,3322,221,0.0,0.0,0.2081674349086724,0.0182359100043348,0.0
2013-11-02,3322,250,0.7712202612663795,0.2570734204221265,0.0,0.0,0.0
2013-11-02,3322,353,0.0,0.0,0.0,0.0,0.1192981217293243
2013-11-02,3322,355,0.0,0.0,0.0121572733362232,0.2305574143449792,0.0
2013-11-02,3322,359,0.0,0.0060786366681116,0.1253767583974359,0.0121572733362232,0.0
2013-11-02,3322,372,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-02,3322,377,0.0,0.0,0.1192981217293243,0.0,0.0
2013-11-02,3322,380,0.0,0.0,0.0,1.2401326521108642,0.0
2013-11-02,3322,593,0.0,0.0,0.0,0.4771924869172973,0.0
2013-11-02,3322,880,0.0,0.0,0.0,0.0992221947543154,0.0
2013-11-02,3322,995,0.1192981217293243,0.0,0.4771924869172973,0.0,0.0
2013-11-02,3322,88239,0.0,0.0,0.0,0.0,0.2366360510130908
2013-11-02,3322,373,0.0,0.0,0.2631520570902381,0.0,0.0
2013-11-02,3322,98,0.4555178099307573,0.0,0.0,0.2570734204221265,0.0
2013-11-02,3322,94,0.3578943651879729,0.0,0.0,0.0,0.0
2013-11-02,3322,91,0.2385962434586486,0.1192981217293243,0.0,0.2570734204221265,0.0
2013-11-02,3322,92,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-02,3322,34,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-02,3322,39,455.3002264662472,256.9221952320725,554.8402347901105,610.7219625971468,10252.168524818337
2013-11-02,3322,40,1.6477413539551862,1.1597490767540537,0.5017483005488867,0.4893497602535205,0.0
2013-11-02,3322,41,2.3303854728677225,0.8054935214799446,0.9098030742934192,0.60692895649643,2.380890208392708
2013-11-02,3322,44,0.3335441933061084,0.0060786366681116,0.0,0.0,0.3989154084624581
2013-11-02,3322,46,0.1192981217293243,0.0,0.0,0.0,2.772802269188248
2013-11-02,3322,48,0.2385962434586486,0.3498555360743035,0.0,0.0,0.514146840844253
2013-11-02,3322,49,1.1445145580703704,0.0,0.2570734204221265,0.1253767583974359,3.062276088643168
2013-11-02,3322,51,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-02,3322,53,0.2305574143449792,0.0,0.0,0.0,0.0
2013-11-02,3322,55,0.0,0.0,0.0,0.2081674349086724,0.0
2013-11-02,3322,61,0.0,0.0,0.0,0.2570734204221265,0.0
2013-11-02,3322,63,0.0060786366681116,0.0,0.0,0.0,0.0
2013-11-02,3322,86,0.2305574143449792,0.0,0.2570734204221265,1.242092844556422,0.0
2013-11-02,3322,90,0.2385962434586486,0.0,0.3498555360743035,0.0,0.0
2013-11-02,3322,33,0.6154090955009013,0.3968887790172616,0.3274655566379968,0.2570734204221265,7.237539354620109
2013-11-02,3322,32,0.0,0.0,0.0,0.0,1.1608259008385655
2013-11-02,3322,31,0.2305574143449792,0.0,0.0060786366681116,0.2692306937583497,0.0
2013-11-02,3322,20,1.432222428792198,0.0,0.2305574143449792,2.542654236533348,0.0
2013-11-02,3322,0,313.36430393132974,1.4561332743834812,1.9889629339409372,10.960773676909373,0.0
2013-11-02,3322,1,0.3763715421514508,0.0,0.0,0.0,0.0
2013-11-02,3322,7,0.2081674349086724,0.0,0.4937094714352172,0.0060786366681116,0.0
2013-11-03,3322,973,0.2570734204221265,0.0,0.0,0.0,0.0
2013-11-03,3322,221,0.0,0.0,0.0060786366681116,0.0121572733362232,0.0
2013-11-03,3322,248,0.0060786366681116,0.0,0.0,0.0,0.0
2013-11-03,3322,358,0.0,0.0,0.0,0.0,0.4163348698173449
2013-11-03,3322,359,0.0,0.0,0.2305574143449792,0.0,0.0
2013-11-03,3322,370,0.6916722430349376,0.9222296573799168,0.0,0.0,0.0
2013-11-03,3322,372,0.0,0.0,0.514146840844253,0.0,0.0
2013-11-03,3322,373,0.0,0.0,0.4611148286899584,0.2366360510130908,0.0
2013-11-03,3322,385,0.0,0.0,0.0,0.0,0.2385962434586486
2013-11-03,3322,386,0.2570734204221265,0.2570734204221265,0.0,0.2570734204221265,0.0
2013-11-03,3322,420,0.7712202612663794,0.0,0.0,0.0,0.0
2013-11-03,3322,421,0.4771924869172973,0.0,0.6334449625735773,0.0,0.1192981217293243
2013-11-03,3322,966,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-03,3322,972,0.0425504566767813,0.0,0.0121572733362232,0.0,0.0
2013-11-03,3322,380,0.514146840844253,0.0,0.2570734204221265,0.7240256188210534,0.0
2013-11-03,3322,212,0.0,0.0,0.1192981217293243,0.4691536578036278,0.0
2013-11-03,3322,94,0.0,0.0,0.1192981217293243,0.0121572733362232,0.0
2013-11-03,3322,92,0.1192981217293243,0.0,0.0,0.0,0.0
2013-11-03,3322,91,0.1192981217293243,0.0,0.0,0.1984443895086308,0.0
2013-11-03,3322,34,0.0060786366681116,0.0060786366681116,0.0,0.0,0.0
2013-11-03,3322,39,351.1615325249225,197.59502481260367,425.6875079107296,433.9236176272069,9487.831622965838
2013-11-03,3322,40,0.7527430843029017,0.0060786366681116,0.2568321534629835,0.2306775898198629,0.0
2013-11-03,3322,41,1.4237442733879473,0.514146840844253,0.7527430843029017,0.8535640290687481,3.1128872215275667
2013-11-03,3322,44,0.0992221947543154,0.0992221947543154,0.3824501788195624,0.1253767583974359,2.4770198649426143
2013-11-03,3322,46,0.0,0.0,0.0,0.0,2.344040816284405
2013-11-03,3322,33,4.429413090705757,0.5808945683281932,0.1192981217293243,0.1192981217293243,1.5634721821080204
2013-11-03,3322,48,0.0992221947543154,0.0,0.3297796090992946,0.1192981217293243,0.1192981217293243
2013-11-03,3322,53,0.0,0.2631520570902381,0.0,0.0,0.0
2013-11-03,3322,58,0.1192981217293243,0.2305574143449792,0.0,0.0,0.0
2013-11-03,3322,63,0.6594352271047338,0.0,0.0,0.0,0.0
2013-11-03,3322,65,0.1192981217293243,0.1192981217293243,0.0,0.0,0.0
2013-11-03,3322,86,0.2692306937583497,0.0182359100043348,0.0121572733362232,0.8110549150297275,0.0121572733362232
2013-11-03,3322,90,0.1192981217293243,0.0,0.0,0.0,0.0
2013-11-03,3322,49,0.9222296573799168,0.0,0.4876308347671056,0.0060786366681116,2.0083844454674087
2013-11-03,3322,32,0.0,0.0,0.0,0.0,0.1192981217293243
2013-11-03,3322,31,0.0,0.0060786366681116,0.0,0.3335441933061084,0.0
2013-11-03,3322,20,0.514146840844253,0.0,0.0,1.2459700218198326,0.0
2013-11-03,3322,0,222.11392474033332,6.52091706262482,0.6190862298326533,4.616589409925301,0.0
2013-11-03,3322,1,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-03,3322,7,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-04,3322,88239,0.0,0.0,0.0,0.0,0.1253767583974359
2013-11-04,3322,1829,0.0,0.0,0.0,0.2305574143449792,0.0
2013-11-04,3322,994,0.0121572733362232,0.0,0.0182359100043348,0.0,0.0
2013-11-04,3322,971,0.4555178099307573,0.1984443895086308,0.2570734204221265,0.0,0.0
2013-11-04,3322,852,0.0,0.0,0.0,0.2385962434586486,0.0
2013-11-04,3322,593,0.0,0.0,0.0060786366681116,0.0121572733362232,0.0
2013-11-04,3322,421,0.514146840844253,0.2570734204221265,0.0,0.0,0.0
2013-11-04,3322,420,0.5868530295214212,0.0,0.0,0.0060786366681116,0.0
2013-11-04,3322,386,0.0,0.0,0.9543849738345946,0.0,0.0
2013-11-04,3322,380,0.0060786366681116,0.0,0.0,0.0121572733362232,0.0060786366681116
2013-11-04,3322,370,1.273811701358922,0.5964906086466216,0.1192981217293243,0.0,0.0
2013-11-04,3322,39,398.0535629409743,225.45783600659843,606.7212270413861,604.795704722225,7537.616919382354
2013-11-04,3322,36,0.5964906086466216,0.5964906086466216,0.0,0.0,0.0
2013-11-04,3322,34,0.0121572733362232,0.1314553950655475,0.4611148286899584,0.810970364764262,0.0
2013-11-04,3322,33,3.088097723355121,1.009816504725028,1.2438569282995695,1.1608259008385653,2.3459663483495774
2013-11-04,3322,32,0.0,0.0,0.0,0.0,0.9891378683568496
2013-11-04,3322,31,0.0,0.0,0.2081674349086724,0.0,0.2081674349086724
2013-11-04,3322,30,0.514146840844253,0.0,0.2570734204221265,0.0,0.0
2013-11-04,3322,27,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-04,3322,20,0.2692306937583497,0.0,0.0,1.9787582706319848,0.0
2013-11-04,3322,7,0.0,0.0,0.514146840844253,0.0,0.0
2013-11-04,3322,1,0.8118134251071991,0.1984443895086308,0.0,0.0,0.0
2013-11-04,3322,0,227.98765950043165,1.912250894097812,2.3286138067062887,4.941853507158598,0.0
2013-11-04,3322,40,0.7266683881165563,0.4029674156853732,0.6149677856100995,0.2631520570902381,0.0
2013-11-04,3322,41,2.9583796513478933,0.930481710661598,0.4187690977535264,0.6837611718144386,0.7829833665687541
2013-11-04,3322,43,1.683011570796488,0.0060786366681116,0.42900180385361,0.0,2.2003934875022484
2013-11-04,3322,44,0.105300831422427,0.2185203164836397,0.2385962434586486,0.2692306937583497,1.7320752588036143
2013-11-04,3322,359,0.0,0.0,0.0,0.0,0.1314553950655475
2013-11-04,3322,356,0.514146840844253,0.0,0.1192981217293243,0.2570734204221265,0.0
2013-11-04,3322,355,0.1192981217293243,0.0,0.2446748801267602,0.1375340317336592,0.0
2013-11-04,3322,351,0.0,0.0,0.0,0.0992221947543154,0.0
2013-11-04,3322,254,0.0060786366681116,0.0992221947543154,0.0,0.0,0.0
2013-11-04,3322,221,0.0,0.0,0.0182359100043348,0.2446748801267602,0.0
2013-11-04,3322,213,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-04,3322,212,0.0060786366681116,0.0,0.0,0.6773210927123003,0.0
2013-11-04,3322,211,0.0,0.0992221947543154,0.0,0.0,0.0
2013-11-04,3322,98,0.0,0.2081674349086724,0.0,0.0,0.0
2013-11-04,3322,94,0.0,0.0,0.0,0.0121572733362232,0.0
2013-11-04,3322,377,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-04,3322,91,0.0,0.2385962434586486,0.0,0.0060786366681116,0.0
2013-11-04,3322,86,0.5245334338190377,0.8336823458062057,0.3924059927510849,0.5887661987203023,0.0182359100043348
2013-11-04,3322,81,0.0,0.0,0.0,0.0,0.0992221947543154
2013-11-04,3322,66,0.514146840844253,0.0,0.0,0.0,0.0
2013-11-04,3322,65,0.0,0.1192981217293243,0.0,0.0,0.0
2013-11-04,3322,63,0.0121572733362232,0.0,0.0,0.0060786366681116,0.0
2013-11-04,3322,57,0.0,0.0,0.0,0.0992221947543154,0.0
2013-11-04,3322,54,0.0,0.0,0.0,0.0,0.1192981217293243
2013-11-04,3322,51,0.0,0.0,0.0,0.2305574143449792,0.0
2013-11-04,3322,49,0.5926903992303897,0.4169647059922705,0.210601662844854,0.2446748801267602,2.871787928611768
2013-11-04,3322,48,0.3274655566379968,0.2427146876812024,0.2366360510130908,0.0,0.2305574143449792
2013-11-04,3322,46,0.0,0.0,0.0,0.0,3.6342840358864072
2013-11-04,3322,90,0.0,0.0,0.0,0.0060786366681116,0.0
2013-11-05,3322,0,223.9184096890756,3.358224663429075,2.0845004119452137,6.451292904865613,0.0
2013-11-05,3322,1,0.0,0.0,0.0,0.0,0.2570734204221265
2013-11-05,3322,7,0.0,0.0,0.3824501788195624,0.0,0.0
2013-11-05,3322,20,0.3562956151764419,0.0,0.0060786366681116,3.747516671802911,0.0
2013-11-05,3322,27,0.0992221947543154,0.0,0.0,0.0992221947543154,0.0
2013-11-05,3322,31,0.0,0.0,0.0,0.0121572733362232,0.0121572733362232
2013-11-05,3322,234,0.0,0.0,0.2081674349086724,0.0182359100043348,0.0
2013-11-05,3322,250,0.7712202612663794,0.2570734204221265,0.0,0.0,0.0
2013-11-05,3322,351,0.0,0.0,0.0,0.2185203164836397,0.2507535167948719
2013-11-05,3322,352,0.0,0.0,0.0,0.0,0.2385962434586486
2013-11-05,3322,353,0.0,0.0,0.2570734204221265,0.0,0.2305574143449792
2013-11-05,3322,355,0.0,0.0,0.0,0.2305574143449792,0.0
2013-11-05,3322,359,0.0,0.0,1.619980537082966,0.2305574143449792,0.0
2013-11-05,3322,370,0.2305574143449792,0.0,0.0992221947543154,0.0,0.0
2013-11-05,3322,373,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-05,3322,380,0.0,0.0,0.0,0.3620128094105267,0.0
2013-11-05,3322,230,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-05,3322,381,0.0,0.2305574143449792,0.0,0.0,0.0
2013-11-05,3322,385,0.0,0.0,0.0,0.0,0.2385962434586486
2013-11-05,3322,386,0.0,0.1192981217293243,0.1192981217293243,0.0,0.0
2013-11-05,3322,420,0.7661904058916484,1.0191377996729345,0.0,0.0,0.3639730018560846
2013-11-05,3322,593,0.0,0.0,0.0,0.0547077300130045,0.0
2013-11-05,3322,971,0.0,0.1192981217293243,0.0992221947543154,0.0,0.0
2013-11-05,3322,972,0.0992221947543154,0.0,0.2570734204221265,0.0,0.0
2013-11-05,3322,1403,0.0,0.0,0.0,0.2570734204221265,0.0
2013-11-05,3322,382,0.1192981217293243,0.0,0.0,0.0,0.0
2013-11-05,3322,221,0.0,0.0,0.2385962434586486,0.3559341727424151,0.0
2013-11-05,3322,218,0.0,0.0,0.0,0.0992221947543154,0.0
2013-11-05,3322,216,0.0,0.0,0.0,0.0060786366681116,0.0
2013-11-05,3322,32,0.2305574143449792,0.0,0.2081674349086724,0.0121572733362232,0.4873895678079627
2013-11-05,3322,33,1.1048443220292632,1.6474270533781126,1.550559219103204,0.957266110479644,2.546290146837616
2013-11-05,3322,34,0.2570734204221265,0.0,1.0685254030952989,0.514146840844253,1.552117661096626
2013-11-05,3322,36,0.3297796090992946,0.0,0.2570734204221265,0.0,0.0
2013-11-05,3322,39,430.9466864935639,246.6300209950705,652.2144498149461,670.2026403986204,8211.106132092284
2013-11-05,3322,40,0.0,0.1253767583974359,0.0060786366681116,0.2996238770989077,0.0
2013-11-05,3322,41,0.0060786366681116,0.0121572733362232,1.6325068352715029,0.9711076001022394,1.5847123038418849
2013-11-05,3322,43,0.2385962434586486,0.0,0.2570734204221265,0.0,0.5864915870873944
2013-11-05,3322,44,0.514146840844253,0.8292138571868836,0.4631951966104,0.2570734204221265,0.7710521465354434
2013-11-05,3322,46,0.0,0.0,0.0992221947543154,0.0,5.733777778756879
2013-11-05,3322,48,2.515302673330832,2.025711646118168,1.893493058166458,1.165827713422165,0.2385962434586486
2013-11-05,3322,49,0.2548719610174256,0.0,0.7387457939960043,0.1984443895086308,4.837548765174189
2013-11-05,3322,53,0.2570734204221265,0.0,0.0,0.0,0.0
2013-11-05,3322,54,0.0,0.0,0.1192981217293243,0.0,0.0
2013-11-05,3322,57,0.0,0.0,0.0,0.0992221947543154,0.0
2013-11-05,3322,63,0.5462157420435211,0.0,0.0,0.0060786366681116,0.0
2013-11-05,3322,81,0.0,0.0,0.0,0.0,0.7587814129529046
2013-11-05,3322,86,1.258087903147323,0.2305574143449792,0.105300831422427,0.8292062747685969,0.4732721020261816
2013-11-05,3322,90,0.0,0.0,0.0,0.0060786366681116,0.0
2013-11-05,3322,91,0.0,0.0,0.0,0.6130075931645417,0.0
2013-11-05,3322,93,0.0,0.0,0.1192981217293243,0.0,0.0
2013-11-05,3322,94,0.0,0.0,0.0992221947543154,0.0060786366681116,0.0
2013-11-05,3322,212,0.357894365187973,0.0,0.1192981217293243,0.6109263092347245,0.0
2013-11-05,3322,30,0.2305574143449792,0.0,1.3974619518516562,0.0,0.0
2013-11-06,3322,0,270.5315625677902,6.252098719956764,2.21903313155894,6.333223077197865,0.0
2013-11-06,3322,1,0.8374863708414093,0.0,0.0,0.4387248492536517,0.0
2013-11-06,3322,7,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-06,3322,20,0.8109703647642619,0.0,0.1192981217293243,2.8211283413830497,0.0
2013-11-06,3322,30,0.0992221947543154,0.0992221947543154,0.5804129504192828,0.2570734204221265,0.0
2013-11-06,3322,31,0.0,0.0,0.0992221947543154,0.0992221947543154,0.6334449625735774
2013-11-06,3322,32,0.0,0.0,0.0,0.2081674349086724,1.1729831741747887
2013-11-06,3322,33,2.119735919586473,0.8174104438664003,1.457295485542116,1.428465427003671,6.567111961004722
2013-11-06,3322,34,0.4956696638807751,0.0,1.0254924125002316,0.0992221947543154,3.092158664893247
2013-11-06,3322,36,0.0,0.0,0.2385962434586486,0.0,0.0
2013-11-06,3322,40,0.2570734204221265,0.0060786366681116,0.2570734204221265,2.0911366789504813,0.0
2013-11-06,3322,358,0.2570734204221265,0.0,0.0,0.0,0.0
2013-11-06,3322,359,0.2305574143449792,0.0,0.1192981217293243,0.1192981217293243,0.0
2013-11-06,3322,370,0.7157887303759459,0.4771924869172973,0.4771924869172973,0.0,0.0
2013-11-06,3322,371,0.0,0.0,0.2305574143449792,0.0,0.2305574143449792
2013-11-06,3322,373,0.4611148286899584,0.0,0.0,0.0,0.0
2013-11-06,3322,377,0.0,0.0,0.0,0.2305574143449792,0.0
2013-11-06,3322,380,0.3680914460786383,0.0,0.0,0.3680914460786383,0.0
2013-11-06,3322,385,0.0,0.2305574143449792,0.0,0.2570734204221265,0.0
2013-11-06,3322,386,0.0,0.0,0.1192981217293243,0.2305574143449792,0.0
2013-11-06,3322,420,1.276211220095061,1.0721698118272291,0.0,0.0121572733362232,0.9543849738345944
2013-11-06,3322,421,0.4555178099307573,0.2570734204221265,0.0,0.0,0.1192981217293243
2013-11-06,3322,598,0.0,1.2853671021106323,0.0,0.0,0.0
2013-11-06,3322,852,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-06,3322,972,0.0992221947543154,0.0,0.0992221947543154,0.0,0.0
2013-11-06,3322,355,0.0,0.2305574143449792,0.2305574143449792,0.0,0.0
2013-11-06,3322,353,0.0,0.0,0.2185203164836397,0.0992221947543154,0.1192981217293243
2013-11-06,3322,352,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-06,3322,351,0.3562956151764419,0.0992221947543154,0.0,0.3562956151764419,0.1253767583974359
2013-11-06,3322,41,2.062030565052132,0.3763715421514508,1.2404940945448912,0.5824933183397243,1.8004369499553163
2013-11-06,3322,43,0.0,0.514146840844253,0.0,0.6957982696757782,0.2385962434586486
2013-11-06,3322,44,1.9441631274230595,1.4224666577923342,0.1235367414267618,0.3378184382129641,2.11797091983395
2013-11-06,3322,46,0.0,0.1192981217293243,0.2570734204221265,0.3763715421514508,4.897499686901848
2013-11-06,3322,48,7.750258343678792,4.609993578958519,1.7175664059873046,0.6069289564964301,1.9983122716799744
2013-11-06,3322,49,1.4669330646673169,0.5660618000966454,0.3968887790172616,0.7125912303528839,4.473136437027524
2013-11-06,3322,51,0.0,0.0,0.1192981217293243,0.0,0.0
2013-11-06,3322,55,0.1192981217293243,0.0,0.0,0.0,0.0
2013-11-06,3322,57,0.0,0.0,0.0,0.0992221947543154,0.0
2013-11-06,3322,63,0.0060786366681116,0.0,0.0,0.0,0.0
2013-11-06,3322,66,0.3562956151764419,0.0992221947543154,0.0,0.0,0.0
2013-11-06,3322,39,481.5027867519097,267.4596697141348,714.3607244292588,735.9245180537836,8221.553151181362
2013-11-06,3322,81,0.0,0.0,0.0,0.0,0.6595592181985892
2013-11-06,3322,86,10.543741567695305,6.002216306295961,3.4995561723993016,1.9086133192047263,0.554378562251046
2013-11-06,3322,91,0.5884517795329522,0.0,0.2385962434586486,0.3639730018560846,0.0
2013-11-06,3322,92,0.0,0.0,0.0,0.6916722430349376,0.0
2013-11-06,3322,94,0.0,0.0,0.0,0.1192981217293243,0.0
2013-11-06,3322,212,0.0,0.0,0.1192981217293243,0.4752322944717394,0.0
2013-11-06,3322,221,0.0,0.0,0.1192981217293243,0.0,0.0
2013-11-06,3322,226,0.0992221947543154,0.0,0.0,0.0,0.0
2013-11-06,3322,229,0.0,0.0,0.357894365187973,0.1192981217293243,0.0
2013-11-06,3322,234,0.0,0.0,0.2081674349086724,0.0,0.0
2013-11-06,3322,243,0.0,0.0,0.2570734204221265,0.0,0.0
2013-11-06,3322,254,0.1192981217293243,0.1192981217293243,0.1192981217293243,0.0,0.0
2013-11-06,3322,82,0.4961109737715771,0.0,0.0,0.0,0.0
2013-11-07,3322,0,249.41326456734947,2.692907942978292,2.5405729526035308,4.611879654346836,0.0
2013-11-07,3322,1,0.9061942907709072,0.1192981217293243,0.0,0.0,0.514146840844253
2013-11-07,3322,7,0.7531843941937035,0.1984443895086308,0.0,0.5868530295214212,0.0
2013-11-07,3322,20,0.0,0.0,0.0,2.785610191173694,0.0
2013-11-07,3322,30,0.0992221947543154,0.2305574143449792,0.5664156601123854,0.0,0.0
2013-11-07,3322,31,0.0,0.0,0.1984443895086308,0.1192981217293243,0.2045230261767424
2013-11-07,3322,32,0.0,0.0,0.0,0.2570734204221265,1.0332552654547156
2013-11-07,3322,33,1.159796218611007,0.674038126414397,0.4066118244173032,0.3763715421514508,9.241020768121317
2013-11-07,3322,34,0.4611148286899584,0.0,1.419522769156111,0.2305574143449792,2.229471479408748
2013-11-07,3322,39,451.3661791750959,240.7714318353354,632.6958723518459,667.2384771401406,7435.157961817541
2013-11-07,3322,40,0.2570734204221265,0.0060786366681116,0.5964906086466216,0.0,0.7401032770483924
2013-11-07,3322,371,0.5804129504192828,0.1192981217293243,0.0,0.0,0.0
2013-11-07,3322,373,0.4793507386942932,0.0,0.0,0.2305574143449792,0.0
2013-11-07,3322,380,0.0121572733362232,0.0,0.0,1.0981957015678034,0.0
2013-11-07,3322,385,0.0,0.0,0.2305574143449792,0.0,0.0
2013-11-07,3322,386,0.2305574143449792,0.2385962434586486,0.0,0.0,0.0
2013-11-07,3322,387,0.514146840844253,0.2570734204221265,0.0,0.0,0.0
2013-11-07,3322,420,0.4049247085213348,0.2813879670945729,0.0,0.0060786366681116,0.4956696638807752
2013-11-07,3322,421,0.155769941737994,0.0,0.0,0.0,0.3498555360743035
2013-11-07,3322,852,0.0992221947543154,0.0,0.0,0.0,0.1192981217293243
2013-11-07,3322,961,0.1192981217293243,0.0,0.1192981217293243,0.0,0.0
2013-11-07,3322,962,0.0,0.0,0.1192981217293243,0.0,0.0
2013-11-07,3322,88239,0.0,0.0,0.0,0.0,0.5804129504192828
2013-11-07,3322,370,0.5864915870873944,2.305574143449792,0.2305574143449792,0.0,0.0
2013-11-07,3322,359,0.6916722430349376,0.2305574143449792,0.6916722430349376,0.2305574143449792,0.0
2013-11-07,3322,358,0.1192981217293243,0.0,0.0,0.0,0.0
2013-11-07,3322,357,0.6354850224759103,0.0,0.3562956151764419,0.0,0.0
2013-11-07,3322,41,0.8905183829957037,0.6334449625735773,0.89584140919594,1.626279980337376,2.757627127207434
2013-11-07,3322,43,0.2446748801267602,0.0060786366681116,0.0060786366681116,0.0,0.4490777308286189
2013-11-07,3322,44,1.5794748231172084,7.035480739557063,0.3763715421514508,0.1192981217293243,1.039609878282013
2013-11-07,3322,46,0.1984443895086308,0.0992221947543154,0.0,0.0,4.914016671419767
2013-11-07,3322,48,21.514826381728096,12.572242057164797,1.3891894381971306,0.0,0.2446748801267602
2013-11-07,3322,49,0.0992221947543154,0.0,0.3419368824355178,0.3378184382129641,6.404858732536886
2013-11-07,3322,53,0.46719346535807,0.0182359100043348,0.0,0.0,0.0
2013-11-07,3322,57,0.0,0.0,0.0,0.1984443895086308,0.0
2013-11-07,3322,62,2.673233017875976,0.5953331685258925,0.4611148286899584,0.0,0.0992221947543154
2013-11-07,3322,63,0.2427146876812024,0.0,0.0,0.0060786366681116,0.0
2013-11-07,3322,82,0.653962199439388,0.0,0.0,0.2570734204221265,0.0
2013-11-07,3322,86,1.383344486069875,0.0060786366681116,0.5603370234442738,1.7254015439802768,0.0
